,state,file
336,hungry,bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav
337,hungry,86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036562389-1.7-m-04-hu.wav
338,hungry,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548277-1.0-f-26-hu.wav
339,hungry,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav
340,hungry,80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav
341,hungry,090C15A8-5406-4EA5-97A3-81F6527227C0-1430147582-1.0-m-72-hu.wav
342,hungry,7B924575-21FC-462A-969E-BABB46D1CBF5-1430055243-1.0-f-72-hu.wav
343,hungry,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774932733-1.7-f-48-hu.wav
344,hungry,3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav
345,hungry,b8fe4527-5e46-437f-897d-be32112bc1c8-1430166086647-1.7-f-48-hu.wav
346,hungry,f896b69d-6241-4b51-9c45-0d628bc827c1-1430090400166-1.7-m-72-hu.wav
347,hungry,045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu.wav
348,hungry,7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav
349,hungry,f5b29377-7cd6-4688-942c-5a07add39dc5-1437178455960-1.7-f-26-hu.wav
350,hungry,415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739498797-1.7-m-04-hu.wav
351,hungry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430045366784-1.7-f-04-hu.wav
352,hungry,e0717ce2-da25-417c-89a5-58d7175f4a6d-1436966513203-1.7-m-26-hu.wav
353,hungry,C249BCDD-0F65-4D6A-82BE-43C4006E3DDB-1436891742-1.1-m-72-hu.wav
354,hungry,6d922623-8424-4625-be4c-4964e0c9e25c-1434898452774-1.7-m-04-hu.wav
355,hungry,2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770161530-1.7-m-04-hu.wav
356,hungry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142784308-1.7-m-26-hu.wav
357,hungry,64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav
358,hungry,A123AD65-38D3-4A65-AB37-330034765840-1430093699-1.0-m-04-hu.wav
359,hungry,F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318400-1.0-m-04-hu.wav
360,hungry,7B924575-21FC-462A-969E-BABB46D1CBF5-1430055220-1.0-f-72-hu.wav
361,hungry,cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav
362,hungry,c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav
363,hungry,b9d0daab-43c8-41f1-86af-3bcdea9af63c-1429979961789-1.7-f-22-hu.wav
364,hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav
365,hungry,7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu.wav
366,hungry,b5044f9a-6f2e-44fc-8e04-9076a988acf2-1435544527174-1.7-m-04-hu.wav
367,hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav
368,hungry,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1430405436291-1.7-f-04-hu.wav
369,hungry,46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav
370,hungry,375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav
371,hungry,4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583459308-1.7-f-26-hu.wav
372,hungry,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav
373,hungry,36f1b3ec-3d2a-470e-af6f-0a8cc11b2723-1430237012976-1.7-m-04-hu.wav
374,hungry,AA2CA7F6-4547-4CC0-AA4C-5D7B64727FB5-1437123487-1.1-f-26-hu.wav
375,hungry,B400D2D0-9FCE-472E-A152-1FF349B9B407-1436845915-1.1-m-04-hu.wav
376,hungry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044853892-1.7-f-04-hu.wav
377,hungry,B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav
378,hungry,549a46d8-9c84-430e-ade8-97eae2bef787-1430130714659-1.7-m-48-hu.wav
379,hungry,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav
380,hungry,2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav
381,hungry,1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav
382,hungry,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav
383,hungry,dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741828918-1.7-f-72-hu.wav
384,hungry,F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav
385,hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu.wav
386,hungry,5C2F730C-9721-40B7-A2D8-C257DB518978-1429966327-1.0-m-04-hu.wav
387,hungry,e1e640e2-78cb-4cb7-9ccc-93813bfc251c-1430738652322-1.7-m-72-hu.wav
388,hungry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav
389,hungry,86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036593222-1.7-f-26-hu.wav
390,hungry,24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav
391,hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu.wav
392,hungry,2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770144865-1.7-m-04-hu.wav
393,hungry,5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu.wav
394,hungry,9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav
395,hungry,D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav
396,hungry,FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav
397,hungry,2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav
398,hungry,602b06a7-31f0-4370-b35a-9cc81d205958-1430907796431-1.7-f-72-hu.wav
399,hungry,F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav
400,hungry,6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav
401,hungry,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735040980-1.7-f-72-hu.wav
402,hungry,e4051e62-d21d-4bb8-a235-fd7e859ad787-1430739655763-1.7-m-04-hu.wav
403,hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav
404,hungry,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav
405,hungry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav
406,hungry,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049852345-1.7-f-04-hu.wav
407,hungry,08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav
408,hungry,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav
409,hungry,ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044897699-1.7-f-48-hu.wav
410,hungry,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav
411,hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466176951-1.7-f-26-hu.wav
412,hungry,2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav
413,hungry,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav
414,hungry,7d1c2cd2-6fa1-499f-8ca8-a298198be4e7-1436850081753-1.7-m-04-hu.wav
415,hungry,c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430038968282-1.7-m-04-hu.wav
416,hungry,69374818-7b73-48ac-8200-e6a225e293fb-1430746091424-1.7-m-04-hu.wav
417,hungry,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007691-1.0-m-26-hu.wav
418,hungry,990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav
419,hungry,7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891933-1.1-m-72-hu.wav
420,hungry,FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104396-1.0-m-04-hu.wav
421,hungry,1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav
422,hungry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav
423,hungry,549a46d8-9c84-430e-ade8-97eae2bef787-1430130686288-1.7-m-48-hu.wav
424,hungry,04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav
425,hungry,e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu.wav
426,hungry,999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav
427,hungry,efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav
428,hungry,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav
429,hungry,A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav
430,hungry,30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav
431,hungry,c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav
432,hungry,edb5924c-07ba-4eaa-838b-aaf9511a219b-1431894189631-1.7-m-48-hu.wav
433,hungry,adb53808-8b13-4c08-b055-6653c75298be-1430133982281-1.7-m-72-hu.wav
434,hungry,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu.wav
435,hungry,653bf718-94bd-40d0-af7c-8fe44e07640c-1430759231913-1.7-m-04-hu.wav
436,hungry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav
437,hungry,6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav
438,hungry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430123758633-1.7-m-26-hu.wav
439,hungry,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232166-1.0-f-26-hu.wav
440,hungry,F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055800-1.0-m-26-hu.wav
441,hungry,cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884406827-1.7-m-48-hu.wav
442,hungry,2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav
443,hungry,5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav
444,hungry,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430108024-1.0-m-26-hu.wav
445,hungry,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774947458-1.7-f-48-hu.wav
446,hungry,0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760394426-1.7-m-26-hu.wav
447,hungry,789d2553-cbf2-4911-91e4-fb228d231238-1430818517787-1.7-m-26-hu.wav
448,hungry,743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860028-1.1-f-26-hu.wav
449,hungry,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav
450,hungry,67414C5E-0EB2-48FD-8391-FCF085FDB6D9-1430050964-1.0-m-04-hu.wav
451,hungry,A123AD65-38D3-4A65-AB37-330034765840-1430093687-1.0-m-04-hu.wav
452,hungry,7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846797-1.1-f-26-hu.wav
453,hungry,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav
454,hungry,F24DE44B-762C-4149-AC92-96A5E57ED118-1430816918-1.0-m-04-hu.wav
455,hungry,bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav
456,hungry,ca7d8d54-13cb-4060-8db4-90651b60c078-1434674769219-1.7-f-26-hu.wav
457,sad,03-02-04-01-123-150-04-01-00-14-03.wav
459,sad,03-02-04-01-60-150-04-01-00-14-01.wav
460,sad,03-02-04-01-99-150-04-01-00-14-05.wav
461,sad,03-02-04-02-01-150-04-01-00-14-07.wav
462,sad,03-02-04-01-99-150-04-01-00-14-11.wav
463,sad,03-02-04-01-99-150-04-01-00-14-39.wav
464,sad,03-02-04-01-97-150-04-01-00-14-03.wav
465,sad,03-02-04-01-104-150-04-01-00-14-08.wav
466,sad,03-02-04-01-109-150-04-01-00-14-23.wav
467,sad,03-02-04-01-16-150-04-01-00-14-04.wav
469,sad,03-02-04-01-18-150-04-01-00-14-02.wav
470,sad,03-02-04-01-152-150-04-01-00-14-05.wav
471,sad,03-02-04-01-29-150-04-01-00-14-03.wav
472,sad,03-02-04-01-20-150-03-01-00-14-02.wav
473,sad,03-02-04-02-46-150-04-01-00-14-03.wav
474,sad,03-02-04-01-120-150-04-01-00-14-06.wav
475,sad,03-02-04-01-93-150-04-01-00-14-39.wav
476,sad,03-02-04-02-05-150-04-01-00-14-01.wav
477,sad,03-02-04-01-111-150-03-01-00-14-03.wav
478,sad,03-02-04-02-02-150-04-01-00-14-02.wav
479,sad,03-02-04-01-93-150-04-01-00-14-05.wav
480,sad,03-02-04-01-09-150-04-01-00-14-23.wav
481,sad,03-02-04-01-94-150-04-01-00-14-12.wav
482,sad,03-02-04-01-94-150-04-01-00-14-06.wav
483,sad,03-02-04-01-93-150-04-01-00-14-11.wav
484,sad,03-02-04-01-93-150-04-01-00-14-10.wav
485,sad,03-02-04-01-94-150-04-01-00-14-07.wav
486,sad,03-02-04-01-94-150-04-01-00-14-13.wav
487,sad,03-02-04-01-09-150-04-01-00-14-22.wav
488,sad,03-02-04-01-93-150-04-01-00-14-04.wav
489,sad,03-02-04-02-02-150-04-01-00-14-03.wav
490,sad,03-02-04-01-111-150-03-01-00-14-02.wav
491,sad,03-02-04-01-93-150-04-01-00-14-38.wav
492,sad,03-02-04-01-120-150-04-01-00-14-07.wav
493,sad,03-02-04-02-46-150-04-01-00-14-02.wav
494,sad,03-02-04-01-29-150-04-01-00-14-02.wav
495,sad,03-02-04-01-20-150-03-01-00-14-03.wav
496,sad,03-02-04-02-08-150-04-01-00-14.wav
497,sad,03-02-04-01-13-150-04-01-00-34-01.wav
498,sad,03-02-04-01-152-150-04-01-00-14-04.wav
499,sad,03-02-04-01-18-150-04-01-00-14-03.wav
500,sad,03-02-04-02-80-150-04-01-00-14-01.wav
501,sad,03-02-04-01-11-150-04-01-00-14-06.wav
502,sad,03-02-04-01-16-150-04-01-00-14-05.wav
503,sad,03-02-04-01-109-150-04-01-00-14-22.wav
504,sad,03-02-04-01-104-150-04-01-00-14-09.wav
505,sad,03-02-04-01-97-150-04-01-00-14-02.wav
506,sad,03-02-04-01-99-150-04-01-00-14-38.wav
507,sad,03-02-04-01-90-150-04-01-00-14-01.wav
508,sad,03-02-04-02-01-150-04-01-00-14-06.wav
509,sad,03-02-04-01-99-150-04-01-00-14-10.wav
510,sad,03-02-04-01-99-150-04-01-00-14-04.wav
511,sad,03-02-04-01-123-150-04-01-00-14-02.wav
512,sad,03-02-04-01-124-150-04-01-00-14-01.wav
514,sad,03-02-04-01-124-150-04-01-00-14-03.wav
515,sad,03-02-04-01-99-150-04-01-00-14-12.wav
516,sad,03-02-04-02-01-150-04-01-00-14-04.wav
517,sad,03-02-04-01-60-150-04-01-00-14-02.wav
518,sad,03-02-04-01-99-150-04-01-00-14-06.wav
519,sad,03-02-04-01-90-150-04-01-00-14-03.wav
520,sad,03-02-04-01-103-150-04-01-00-14-08.wav
521,sad,03-02-04-01-11-150-04-01-00-14-04.wav
522,sad,03-02-04-01-100-150-04-01-00-14-19.wav
523,sad,03-02-04-01-109-150-04-01-00-14-20.wav
524,sad,03-02-04-01-16-150-04-01-00-14-07.wav
525,sad,03-02-04-01-109-150-04-01-00-14-08.wav
526,sad,03-02-04-01-18-150-04-01-00-14-01.wav
527,sad,03-02-04-02-80-150-04-01-00-14-03.wav
528,sad,03-02-04-01-20-150-03-01-00-14-01.wav
529,sad,03-02-04-01-152-150-04-01-00-14-06.wav
530,sad,03-02-04-01-13-150-04-01-00-34-03.wav
531,sad,03-02-04-01-120-150-04-01-00-14-05.wav
532,sad,03-02-04-01-15-150-04-01-00-14.wav
533,sad,03-02-04-01-09-150-04-01-00-14-08.wav
534,sad,03-02-04-01-94-150-04-01-00-14-39.wav
535,sad,03-02-04-02-02-150-04-01-00-14-01.wav
536,sad,03-02-04-02-05-150-04-01-00-14-02.wav
537,sad,03-02-04-01-94-150-04-01-00-14-05.wav
538,sad,03-02-04-01-93-150-04-01-00-14-12.wav
540,sad,03-02-04-01-93-150-04-01-00-14-06.wav
541,sad,03-02-04-01-09-150-04-01-00-14-20.wav
542,sad,03-02-04-01-94-150-04-01-00-14-11.wav
543,sad,03-02-04-01-94-150-04-01-00-14-10.wav
544,sad,03-02-04-01-09-150-04-01-00-14-21.wav
545,sad,03-02-04-01-93-150-04-01-00-14-07.wav
546,sad,03-02-04-01-93-150-04-01-00-14-13.wav
547,sad,03-02-04-01-94-150-04-01-00-14-04.wav
548,sad,03-02-04-02-05-150-04-01-00-14-03.wav
549,sad,03-02-04-01-94-150-04-01-00-14-38.wav
550,sad,03-02-04-01-09-150-04-01-00-14-09.wav
551,sad,03-02-04-01-111-150-03-01-00-14-01.wav
552,sad,03-02-04-01-120-150-04-01-00-14-04.wav
553,sad,03-02-04-02-46-150-04-01-00-14-01.wav
554,sad,03-02-04-01-152-150-04-01-00-14-07.wav
555,sad,03-02-04-01-13-150-04-01-00-34-02.wav
556,sad,03-02-04-01-29-150-04-01-00-14-01.wav
557,sad,03-02-04-02-80-150-04-01-00-14-02.wav
558,sad,03-02-04-01-11-150-03-01-00-14-01.wav
559,sad,03-02-04-01-109-150-04-01-00-14-09.wav
560,sad,03-02-04-01-100-150-04-01-00-14-18.wav
561,sad,03-02-04-01-16-150-04-01-00-14-06.wav
562,sad,03-02-04-01-109-150-04-01-00-14-21.wav
563,sad,03-02-04-01-11-150-04-01-00-14-05.wav
564,sad,03-02-04-01-14-150-04-01-00-14.wav
565,sad,03-02-04-01-103-150-04-01-00-14-09.wav
566,sad,03-02-04-01-90-150-04-01-00-14-02.wav
567,sad,03-02-04-01-97-150-04-01-00-14-01.wav
568,sad,03-02-04-01-99-150-04-01-00-14-07.wav
569,sad,03-02-04-01-99-150-04-01-00-14-13.wav
570,sad,03-02-04-02-01-150-04-01-00-14-05.wav
571,sad,03-02-04-01-124-150-04-01-00-14-02.wav
573,sad,03-02-04-01-123-150-04-01-00-14-01.wav
574,sad,03-02-04-01-123-150-04-01-00-14-05.wav
576,sad,03-02-04-01-124-150-04-01-00-14-06.wav
577,sad,03-02-04-01-90-150-04-01-00-14-12.wav
578,sad,03-02-04-01-97-150-04-01-00-14-05.wav
579,sad,03-02-04-01-90-150-04-01-00-14-06.wav
580,sad,03-02-04-02-01-150-04-01-00-14-01.wav
581,sad,03-02-04-01-99-150-04-01-00-14-17.wav
582,sad,03-02-04-01-99-150-04-01-00-14-03.wav
583,sad,03-02-04-02-10-150-04-01-00-14-08.wav
584,sad,03-02-04-01-18-150-04-01-00-14-04.wav
585,sad,03-02-04-01-109-150-04-01-00-14-19.wav
586,sad,03-02-04-01-100-150-04-01-00-14-20.wav
587,sad,03-02-04-01-85-150-04-01-00-14-09.wav
588,sad,03-02-04-01-100-150-04-01-00-14-08.wav
589,sad,03-02-04-01-11-150-04-01-00-14-01.wav
590,sad,03-02-04-01-109-150-04-01-00-14-25.wav
591,sad,03-02-04-01-16-150-04-01-00-14-02.wav
592,sad,03-02-04-02-46-150-04-01-00-14-05.wav
593,sad,03-02-04-01-29-150-04-01-00-14-05.wav
594,sad,03-02-04-01-20-150-03-01-00-14-04.wav
595,sad,03-02-04-01-13-150-04-01-00-34-06.wav
596,sad,03-02-04-01-152-150-04-01-00-14-03.wav
597,sad,03-02-04-01-43-150-04-01-00-14.wav
598,sad,03-02-04-01-12-150-04-01-00-14.wav
599,sad,03-02-04-01-93-150-04-01-00-14-17.wav
600,sad,03-02-04-01-93-150-04-01-00-14-03.wav
601,sad,03-02-04-01-94-150-04-01-00-14-14.wav
602,sad,03-02-04-01-64-150-04-01-00-14-01.wav
603,sad,03-02-04-01-111-150-03-01-00-14-05.wav
604,sad,03-02-04-02-02-150-04-01-00-14-04.wav
605,sad,03-02-04-01-94-150-04-01-00-14-28.wav
607,sad,03-02-04-01-09-150-04-01-00-14-19.wav
608,sad,03-02-04-01-111-150-03-01-00-14-11.wav
609,sad,03-02-04-01-63-150-04-01-00-14-02.wav
610,sad,03-02-04-01-111-150-03-01-00-14-10.wav
611,sad,03-02-04-01-09-150-04-01-00-14-18.wav
612,sad,03-02-04-01-94-150-04-01-00-14-29.wav
613,sad,03-02-04-01-63-150-04-01-00-14-03.wav
614,sad,03-02-04-02-02-150-04-01-00-14-05.wav
615,sad,03-02-04-01-111-150-03-01-00-14-04.wav
616,sad,03-02-04-01-94-150-04-01-00-14-15.wav
617,sad,03-02-04-01-93-150-04-01-00-14-02.wav
618,sad,03-02-04-01-93-150-04-01-00-14-16.wav
619,sad,03-02-04-01-94-150-04-01-00-14-01.wav
620,sad,03-02-04-01-120-150-04-01-00-14-01.wav
621,sad,03-02-04-01-13-150-04-01-00-34-07.wav
622,sad,03-02-04-01-152-150-04-01-00-14-02.wav
623,sad,03-02-04-01-29-150-04-01-00-14-04.wav
624,sad,03-02-04-01-20-150-03-01-00-14-05.wav
625,sad,03-02-04-02-46-150-04-01-00-14-04.wav
626,sad,03-02-04-01-20-150-04-01-00-14-01.wav
627,sad,03-02-04-01-16-150-04-01-00-14-03.wav
628,sad,03-02-04-01-109-150-04-01-00-14-24.wav
629,sad,03-02-04-01-100-150-04-01-00-14-09.wav
630,sad,03-02-04-01-85-150-04-01-00-14-08.wav
631,sad,03-02-04-01-109-150-04-01-00-14-18.wav
632,sad,03-02-04-01-100-150-04-01-00-14-21.wav
633,sad,03-02-04-01-18-150-04-01-00-14-05.wav
635,sad,03-02-04-01-103-150-04-01-00-14-18.wav
636,sad,03-02-04-02-10-150-04-01-00-14-09.wav
637,sad,03-02-04-01-99-150-04-01-00-14-02.wav
638,sad,03-02-04-01-99-150-04-01-00-14-16.wav
639,sad,03-02-04-01-90-150-04-01-00-14-07.wav
640,sad,03-02-04-01-97-150-04-01-00-14-04.wav
641,sad,03-02-04-01-90-150-04-01-00-14-13.wav
642,sad,03-02-04-01-124-150-04-01-00-14-07.wav
643,sad,03-02-04-01-123-150-04-01-00-14-04.wav
645,sad,03-02-04-01-124-150-04-01-00-14-05.wav
646,sad,03-02-04-01-41-150-04-01-00-14.wav
648,sad,03-02-04-01-123-150-04-01-00-14-06.wav
649,sad,03-02-04-01-90-150-04-01-00-14-05.wav
650,sad,03-02-04-01-99-150-04-01-00-14-28.wav
651,sad,03-02-04-01-90-150-04-01-00-14-11.wav
652,sad,03-02-04-01-97-150-04-01-00-14-06.wav
654,sad,03-02-04-01-99-150-04-01-00-14-14.wav
655,sad,03-02-04-02-01-150-04-01-00-14-02.wav
656,sad,03-02-04-01-88-150-04-01-00-14-09.wav
657,sad,03-02-04-01-129-150-04-01-00-14.wav
658,sad,03-02-04-01-18-150-04-01-00-14-07.wav
659,sad,03-02-04-01-82-150-04-01-00-14-09.wav
660,sad,03-02-04-01-109-150-04-01-00-14-26.wav
661,sad,03-02-04-01-16-150-04-01-00-14-01.wav
662,sad,03-02-04-01-11-150-04-01-00-14-02.wav
663,sad,03-02-04-02-46-150-04-01-00-14-06.wav
664,sad,03-02-04-01-13-150-04-01-00-34-05.wav
665,sad,03-02-04-01-13-150-04-01-00-34-11.wav
666,sad,03-02-04-01-29-150-04-01-00-14-06.wav
667,sad,03-02-04-01-120-150-04-01-00-14-03.wav
669,sad,03-02-04-01-07-150-04-01-00-14-08.wav
670,sad,03-02-04-01-94-150-04-01-00-14-17.wav
671,sad,03-02-04-01-94-150-04-01-00-14-03.wav
672,sad,03-02-04-01-93-150-04-01-00-14-14.wav
673,sad,03-02-04-01-63-150-04-01-00-14-01.wav
674,sad,03-02-04-01-111-150-03-01-00-14-12.wav
675,sad,03-02-04-02-05-150-04-01-00-14-04.wav
676,sad,03-02-04-01-93-150-04-01-00-14-28.wav
677,sad,03-02-04-01-111-150-03-01-00-14-06.wav
678,sad,03-02-04-02-02-150-04-01-00-14-07.wav
679,sad,03-02-04-01-64-150-04-01-00-14-02.wav
680,sad,03-02-04-02-02-150-04-01-00-14-06.wav
681,sad,03-02-04-01-111-150-03-01-00-14-07.wav
682,sad,03-02-04-01-93-150-04-01-00-14-29.wav
683,sad,03-02-04-01-64-150-04-01-00-14-03.wav
684,sad,03-02-04-02-05-150-04-01-00-14-05.wav
685,sad,03-02-04-01-93-150-04-01-00-14-15.wav
686,sad,03-02-04-01-94-150-04-01-00-14-02.wav
687,sad,03-02-04-01-07-150-04-01-00-14-09.wav
688,sad,03-02-04-01-94-150-04-01-00-14-16.wav
689,sad,03-02-04-01-93-150-04-01-00-14-01.wav
690,sad,03-02-04-01-120-150-04-01-00-14-02.wav
691,sad,03-02-04-01-13-150-04-01-00-34-10.wav
692,sad,03-02-04-01-29-150-04-01-00-14-07.wav
693,sad,03-02-04-01-152-150-04-01-00-14-01.wav
694,sad,03-02-04-01-13-150-04-01-00-34-04.wav
696,sad,03-02-04-01-20-150-04-01-00-14-02.wav
697,sad,03-02-04-02-46-150-04-01-00-14-07.wav
698,sad,03-02-04-01-11-150-04-01-00-14-03.wav
699,sad,03-02-04-01-82-150-04-01-00-14-08.wav
700,sad,03-02-04-01-18-150-04-01-00-14-06.wav
701,sad,03-02-04-01-100-150-04-01-00-14-22.wav
702,sad,03-02-04-02-80-150-04-01-00-14-04.wav
703,sad,03-02-04-01-59-150-04-01-00-14.wav
704,sad,03-02-04-02-47-150-04-01-00-14.wav
705,sad,03-02-04-01-88-150-04-01-00-14-08.wav
706,sad,03-02-04-01-99-150-04-01-00-14-15.wav
707,sad,03-02-04-02-01-150-04-01-00-14-03.wav
708,sad,03-02-04-01-99-150-04-01-00-14-01.wav
709,sad,03-02-04-01-99-150-04-01-00-14-29.wav
710,sad,03-02-04-01-90-150-04-01-00-14-10.wav
711,sad,03-02-04-01-90-150-04-01-00-14-04.wav
713,sad,03-02-04-01-123-150-04-01-00-14-07.wav
714,sad,03-02-04-01-128-150-04-01-00-14.wav
715,sad,03-02-04-01-124-150-04-01-00-14-04.wav
716,sad,03-02-04-01-13-150-04-01-00-14-06.wav
717,sad,03-02-04-01-105-150-04-01-00-14-18.wav
718,sad,03-02-04-01-105-150-04-01-00-14-24.wav
719,sad,03-02-04-01-89-150-04-01-00-14-08.wav
721,sad,03-02-04-01-22-150-04-01-00-14-07.wav
722,sad,03-02-04-01-159-150-04-01-00-14-01.wav
723,sad,03-02-04-01-125-150-04-01-00-14-04.wav
